     3.000      1.000      0.233     -0.998     -0.203      0.588     -0.431     -0.173     -0.500          *          *     -0.100      0.430      0.087     -0.254      0.075      0.216          *          *      0.216      1.000      0.000      0.000      1.000      1.000     -0.500      0.000      1.000      0.000      0.000      0.000 95506593
     1.000      0.000     -0.969      0.232     -0.439      0.551      1.263      1.494     -0.500      0.350     -0.965     -1.224      0.293     -0.554      0.696      1.886     -0.631      0.441     -1.219     -0.631      0.000      0.000      0.000      1.000      1.000     -0.500      1.000      0.000      0.000      1.000      0.000 11316958
     3.000      2.000     -1.118     -0.071      0.289     -1.234     -0.495      1.744      0.500          *      0.035      0.553      0.035     -0.143      0.611     -0.863     -0.247          *     -0.017      0.247      0.000      0.000      0.000      1.000      1.000     -0.500      0.000      0.000      0.000      0.000      0.000 90574505
     3.000      1.000     -0.831     -0.998      0.526     -0.370     -0.552     -0.673     -0.500          *      1.535      0.458      0.551     -0.290      0.204      0.371      0.276          *     -0.846      0.276      0.000      0.000      1.000      0.000      0.000     -0.500      0.000      1.000      0.000      0.000      0.000 57231603
     3.000      1.000     -0.971      1.684      0.266      0.330      0.293     -0.756      0.500     -0.145      0.035     -0.285      0.494      0.078      0.097     -0.222      0.147     -0.043      0.010      0.147      0.000      0.000      0.000      1.000      1.000      0.500      0.000      1.000      0.000      0.000      0.000 91546223
     1.000      0.000      1.168     -0.071     -0.203      1.068     -0.134     -0.673      0.500      0.247      0.035     -0.157      0.009      0.027     -0.143      0.090     -0.067     -0.033     -0.005      0.067      0.000      0.000      0.000      1.000      1.000     -0.500      1.000      0.000      0.000      1.000      0.000 99574415
     3.000      1.000      0.537     -0.998      0.507     -0.583      1.248      1.744     -0.500      0.070     -1.965      0.670     -1.246      0.632     -0.728      2.176     -0.624      0.087     -2.452     -0.624      0.000      0.000      0.000      1.000      1.000     -0.500      0.000      1.000      0.000      0.000      0.000 97576893
     3.000      2.000      0.083     -0.998      0.730     -0.971     -0.893     -2.673     -0.500      0.993      3.035     -0.074      0.891     -0.652      0.867      2.386      0.446     -0.886     -2.709      0.446      1.000      0.000      0.000      0.000      1.000     -0.500      0.000      0.000      0.000      0.000      0.000 90315399
     3.000      0.000     -0.726     -0.998      0.267      0.006      1.445      1.827      0.500      1.113      3.035     -1.048     -1.442      0.385      0.009      2.640      0.722      1.609      4.384     -0.722      0.000      0.000      0.000      1.000      1.000     -0.500      1.000      0.000      0.000      0.000      0.000 13715895
     3.000      2.000      0.763          *      0.768      0.293      0.299     -0.923     -0.500          *          *      0.228          *      0.229      0.087     -0.276     -0.149          *          *     -0.149      1.000      0.000      0.000      0.000      1.000     -0.500      0.000      0.000      0.000      0.000      0.000 94571877
     3.000      0.000     -0.763      0.475          *      0.109      1.805      1.494      0.500          *      0.035     -1.376      0.858          *      0.197      2.696      0.903          *      0.062     -0.903      1.000      0.000      0.000      0.000      1.000     -0.500      1.000      0.000      0.000      0.000      0.000 91884948
     3.000      2.000     -0.420     -0.715          *     -0.275     -0.590      2.577      0.500      0.350     -0.965      0.248      0.422          *      0.163     -1.521     -0.295     -0.206      0.570     -0.295      0.000      0.000      0.000      1.000      1.000      0.500      0.000      0.000      0.000      0.000      0.000 91884985
